W_Fixing_incoming_lead,W_Filling_in application,W_Calling_after_offers,W_Assessing_application,W_Calling _missing_information,W_Check_for_fraud,case_id,event_nr,remaining_time
1.0,0.0,0.0,0.0,0.0,0.0,204829.0,1.0,2661098.0
1.0,1.0,0.0,0.0,0.0,0.0,204829.0,2.0,2644412.0
1.0,1.0,1.0,0.0,0.0,0.0,204829.0,3.0,2642977.0
1.0,1.0,2.0,0.0,0.0,0.0,204829.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204847.0,1.0,2661080.0
0.0,1.0,1.0,0.0,0.0,0.0,204847.0,2.0,2637463.0
0.0,1.0,2.0,0.0,0.0,0.0,204847.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204835.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204838.0,1.0,2747209.0
1.0,1.0,0.0,0.0,0.0,0.0,204838.0,2.0,2730676.0
1.0,1.0,1.0,0.0,0.0,0.0,204838.0,3.0,1947314.0
1.0,1.0,2.0,0.0,0.0,0.0,204838.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,204694.0,1.0,5803.0
0.0,0.0,0.0,0.0,0.0,2.0,204694.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204793.0,1.0,680573.0
0.0,1.0,1.0,0.0,0.0,0.0,204793.0,2.0,680523.0
0.0,1.0,2.0,0.0,0.0,0.0,204793.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204841.0,1.0,2141118.0
1.0,1.0,0.0,0.0,0.0,0.0,204841.0,2.0,2123950.0
1.0,1.0,1.0,0.0,0.0,0.0,204841.0,3.0,2048218.0
1.0,1.0,1.0,1.0,0.0,0.0,204841.0,4.0,755677.0
1.0,1.0,1.0,1.0,1.0,0.0,204841.0,5.0,737868.0
1.0,1.0,1.0,2.0,1.0,0.0,204841.0,6.0,682284.0
1.0,1.0,1.0,3.0,1.0,0.0,204841.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,204868.0,1.0,7882.0
1.0,0.0,0.0,0.0,0.0,1.0,204868.0,2.0,3311.0
1.0,0.0,0.0,0.0,0.0,2.0,204868.0,3.0,2154.0
2.0,0.0,0.0,0.0,0.0,2.0,204868.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204844.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204850.0,1.0,1199769.0
1.0,1.0,0.0,0.0,0.0,0.0,204850.0,2.0,1183255.0
1.0,1.0,1.0,0.0,0.0,0.0,204850.0,3.0,1091307.0
1.0,1.0,1.0,1.0,0.0,0.0,204850.0,4.0,174508.0
1.0,1.0,1.0,1.0,1.0,0.0,204850.0,5.0,174110.0
1.0,1.0,1.0,2.0,1.0,0.0,204850.0,6.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204900.0,1.0,103230.0
1.0,1.0,0.0,0.0,0.0,0.0,204900.0,2.0,85650.0
1.0,2.0,0.0,0.0,0.0,0.0,204900.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205026.0,1.0,2659654.0
0.0,1.0,1.0,0.0,0.0,0.0,205026.0,2.0,1976436.0
0.0,1.0,2.0,0.0,0.0,0.0,205026.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204903.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204912.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204894.0,1.0,1230265.0
0.0,1.0,1.0,0.0,0.0,0.0,204894.0,2.0,547065.0
0.0,1.0,2.0,0.0,0.0,0.0,204894.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204927.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204933.0,1.0,874959.0
1.0,1.0,0.0,0.0,0.0,0.0,204933.0,2.0,859245.0
1.0,2.0,0.0,0.0,0.0,0.0,204933.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205029.0,1.0,2249484.0
0.0,1.0,1.0,0.0,0.0,0.0,205029.0,2.0,2249409.0
0.0,1.0,2.0,0.0,0.0,0.0,205029.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204948.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204963.0,1.0,874290.0
1.0,1.0,0.0,0.0,0.0,0.0,204963.0,2.0,857325.0
1.0,1.0,1.0,0.0,0.0,0.0,204963.0,3.0,857221.0
1.0,1.0,1.0,1.0,0.0,0.0,204963.0,4.0,28281.0
1.0,1.0,1.0,1.0,1.0,0.0,204963.0,5.0,17153.0
1.0,1.0,1.0,2.0,1.0,0.0,204963.0,6.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204969.0,1.0,1881381.0
1.0,1.0,0.0,0.0,0.0,0.0,204969.0,2.0,1865019.0
1.0,1.0,1.0,0.0,0.0,0.0,204969.0,3.0,1260217.0
1.0,1.0,1.0,1.0,0.0,0.0,204969.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,204975.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205002.0,1.0,1187454.0
1.0,1.0,0.0,0.0,0.0,0.0,205002.0,2.0,1171188.0
1.0,1.0,1.0,0.0,0.0,0.0,205002.0,3.0,422419.0
1.0,1.0,1.0,1.0,0.0,0.0,205002.0,4.0,153497.0
1.0,1.0,1.0,1.0,1.0,0.0,205002.0,5.0,152327.0
1.0,1.0,1.0,2.0,1.0,0.0,205002.0,6.0,152265.0
1.0,1.0,1.0,3.0,1.0,0.0,205002.0,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205035.0,1.0,2657623.0
0.0,1.0,1.0,0.0,0.0,0.0,205035.0,2.0,2657471.0
0.0,1.0,2.0,0.0,0.0,0.0,205035.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205014.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205017.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205020.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205041.0,1.0,1275279.0
0.0,1.0,1.0,0.0,0.0,0.0,205041.0,2.0,1275240.0
0.0,1.0,1.0,1.0,0.0,0.0,205041.0,3.0,324692.0
0.0,1.0,1.0,1.0,1.0,0.0,205041.0,4.0,313547.0
0.0,1.0,1.0,2.0,1.0,0.0,205041.0,5.0,45915.0
0.0,1.0,1.0,3.0,1.0,0.0,205041.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204897.0,1.0,1375874.0
0.0,1.0,1.0,0.0,0.0,0.0,204897.0,2.0,1365161.0
0.0,1.0,2.0,0.0,0.0,0.0,204897.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204906.0,1.0,2654477.0
0.0,1.0,1.0,0.0,0.0,0.0,204906.0,2.0,2653377.0
0.0,1.0,2.0,0.0,0.0,0.0,204906.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204909.0,1.0,843210.0
0.0,1.0,1.0,0.0,0.0,0.0,204909.0,2.0,833606.0
0.0,1.0,1.0,1.0,0.0,0.0,204909.0,3.0,2948.0
0.0,1.0,1.0,1.0,1.0,0.0,204909.0,4.0,486.0
0.0,1.0,1.0,1.0,2.0,0.0,204909.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204915.0,1.0,2683579.0
0.0,1.0,1.0,0.0,0.0,0.0,204915.0,2.0,2675236.0
0.0,1.0,1.0,1.0,0.0,0.0,204915.0,3.0,523.0
0.0,1.0,1.0,2.0,0.0,0.0,204915.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205047.0,1.0,12544.0
1.0,1.0,0.0,0.0,0.0,0.0,205047.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205053.0,1.0,11700.0
1.0,1.0,0.0,0.0,0.0,0.0,205053.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204924.0,1.0,2401001.0
0.0,1.0,1.0,0.0,0.0,0.0,204924.0,2.0,1726544.0
0.0,1.0,1.0,1.0,0.0,0.0,204924.0,3.0,527719.0
0.0,1.0,1.0,1.0,1.0,0.0,204924.0,4.0,440792.0
0.0,1.0,1.0,2.0,1.0,0.0,204924.0,5.0,269817.0
0.0,1.0,1.0,2.0,2.0,0.0,204924.0,6.0,266711.0
0.0,1.0,1.0,3.0,2.0,0.0,204924.0,7.0,262434.0
0.0,1.0,1.0,3.0,3.0,0.0,204924.0,8.0,256505.0
0.0,1.0,1.0,4.0,3.0,0.0,204924.0,9.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205062.0,1.0,3100044.0
1.0,1.0,0.0,0.0,0.0,0.0,205062.0,2.0,3099008.0
1.0,1.0,1.0,0.0,0.0,0.0,205062.0,3.0,2829597.0
1.0,1.0,1.0,1.0,0.0,0.0,205062.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205065.0,1.0,924106.0
1.0,1.0,0.0,0.0,0.0,0.0,205065.0,2.0,923770.0
1.0,1.0,1.0,0.0,0.0,0.0,205065.0,3.0,591768.0
1.0,1.0,1.0,1.0,0.0,0.0,205065.0,4.0,86093.0
1.0,1.0,1.0,1.0,1.0,0.0,205065.0,5.0,77940.0
1.0,1.0,1.0,1.0,2.0,0.0,205065.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204936.0,1.0,760782.0
0.0,1.0,1.0,0.0,0.0,0.0,204936.0,2.0,760680.0
0.0,1.0,1.0,1.0,0.0,0.0,204936.0,3.0,7886.0
0.0,1.0,1.0,1.0,1.0,0.0,204936.0,4.0,1850.0
0.0,1.0,1.0,1.0,2.0,0.0,204936.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204939.0,1.0,2648775.0
0.0,2.0,0.0,0.0,0.0,0.0,204939.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205068.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204966.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,204981.0,1.0,1797857.0
0.0,1.0,1.0,0.0,0.0,0.0,204981.0,2.0,1793772.0
0.0,1.0,1.0,1.0,0.0,0.0,204981.0,3.0,324217.0
0.0,1.0,1.0,1.0,1.0,0.0,204981.0,4.0,260803.0
0.0,1.0,1.0,2.0,1.0,0.0,204981.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205080.0,1.0,1177237.0
0.0,1.0,1.0,0.0,0.0,0.0,205080.0,2.0,1177216.0
0.0,1.0,1.0,1.0,0.0,0.0,205080.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205089.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205077.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205086.0,1.0,2640945.0
0.0,1.0,1.0,0.0,0.0,0.0,205086.0,2.0,2639674.0
0.0,1.0,2.0,0.0,0.0,0.0,205086.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205044.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205050.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205098.0,1.0,2639821.0
1.0,1.0,0.0,0.0,0.0,0.0,205098.0,2.0,2637060.0
1.0,2.0,0.0,0.0,0.0,0.0,205098.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205095.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205059.0,1.0,1864374.0
0.0,1.0,1.0,0.0,0.0,0.0,205059.0,2.0,1864256.0
0.0,1.0,1.0,1.0,0.0,0.0,205059.0,3.0,692587.0
0.0,1.0,1.0,1.0,1.0,0.0,205059.0,4.0,673362.0
0.0,1.0,1.0,2.0,1.0,0.0,205059.0,5.0,80116.0
0.0,1.0,1.0,2.0,2.0,0.0,205059.0,6.0,49225.0
0.0,1.0,1.0,3.0,2.0,0.0,205059.0,7.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205107.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205083.0,1.0,69240.0
0.0,2.0,0.0,0.0,0.0,0.0,205083.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205119.0,1.0,861.0
1.0,1.0,0.0,0.0,0.0,0.0,205119.0,2.0,279.0
1.0,2.0,0.0,0.0,0.0,0.0,205119.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205104.0,1.0,673578.0
0.0,1.0,1.0,0.0,0.0,0.0,205104.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205110.0,1.0,2723412.0
0.0,1.0,1.0,0.0,0.0,0.0,205110.0,2.0,2662781.0
0.0,1.0,2.0,0.0,0.0,0.0,205110.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205122.0,1.0,1358199.0
0.0,1.0,1.0,0.0,0.0,0.0,205122.0,2.0,1120190.0
0.0,1.0,1.0,1.0,0.0,0.0,205122.0,3.0,440984.0
0.0,1.0,1.0,1.0,1.0,0.0,205122.0,4.0,440580.0
0.0,1.0,1.0,2.0,1.0,0.0,205122.0,5.0,473.0
0.0,1.0,1.0,3.0,1.0,0.0,205122.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205011.0,1.0,53221.0
0.0,2.0,0.0,0.0,0.0,0.0,205011.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205125.0,1.0,2344235.0
1.0,1.0,0.0,0.0,0.0,0.0,205125.0,2.0,2332162.0
1.0,1.0,1.0,0.0,0.0,0.0,205125.0,3.0,1467000.0
1.0,1.0,1.0,1.0,0.0,0.0,205125.0,4.0,344839.0
1.0,1.0,1.0,1.0,1.0,0.0,205125.0,5.0,332213.0
1.0,1.0,1.0,2.0,1.0,0.0,205125.0,6.0,2408.0
1.0,1.0,1.0,3.0,1.0,0.0,205125.0,7.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205128.0,1.0,18925.0
1.0,1.0,0.0,0.0,0.0,0.0,205128.0,2.0,6364.0
1.0,2.0,0.0,0.0,0.0,0.0,205128.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205137.0,1.0,3603.0
2.0,0.0,0.0,0.0,0.0,0.0,205137.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205146.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205152.0,1.0,270779.0
1.0,1.0,0.0,0.0,0.0,0.0,205152.0,2.0,250872.0
1.0,2.0,0.0,0.0,0.0,0.0,205152.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205217.0,1.0,603622.0
1.0,1.0,0.0,0.0,0.0,0.0,205217.0,2.0,603048.0
1.0,1.0,1.0,0.0,0.0,0.0,205217.0,3.0,602806.0
1.0,1.0,1.0,1.0,0.0,0.0,205217.0,4.0,46037.0
1.0,1.0,1.0,1.0,1.0,0.0,205217.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205179.0,1.0,883192.0
1.0,1.0,0.0,0.0,0.0,0.0,205179.0,2.0,865228.0
1.0,1.0,1.0,0.0,0.0,0.0,205179.0,3.0,848007.0
1.0,1.0,1.0,1.0,0.0,0.0,205179.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205182.0,1.0,897225.0
1.0,1.0,0.0,0.0,0.0,0.0,205182.0,2.0,879017.0
1.0,1.0,1.0,0.0,0.0,0.0,205182.0,3.0,368525.0
1.0,1.0,1.0,1.0,0.0,0.0,205182.0,4.0,10185.0
1.0,1.0,1.0,1.0,1.0,0.0,205182.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205199.0,1.0,3725906.0
1.0,1.0,0.0,0.0,0.0,0.0,205199.0,2.0,3707525.0
1.0,1.0,1.0,0.0,0.0,0.0,205199.0,3.0,3198753.0
1.0,1.0,2.0,0.0,0.0,0.0,205199.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205131.0,1.0,1219249.0
0.0,1.0,1.0,0.0,0.0,0.0,205131.0,2.0,1219203.0
0.0,1.0,1.0,1.0,0.0,0.0,205131.0,3.0,92197.0
0.0,1.0,1.0,1.0,1.0,0.0,205131.0,4.0,62705.0
0.0,1.0,1.0,2.0,1.0,0.0,205131.0,5.0,537.0
0.0,1.0,1.0,2.0,2.0,0.0,205131.0,6.0,61.0
0.0,1.0,1.0,3.0,2.0,0.0,205131.0,7.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205208.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205143.0,1.0,3367483.0
0.0,1.0,1.0,0.0,0.0,0.0,205143.0,2.0,2639222.0
0.0,1.0,2.0,0.0,0.0,0.0,205143.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205164.0,1.0,690560.0
0.0,1.0,1.0,0.0,0.0,0.0,205164.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205167.0,1.0,1221889.0
1.0,1.0,0.0,0.0,0.0,0.0,205167.0,2.0,1203968.0
1.0,1.0,1.0,0.0,0.0,0.0,205167.0,3.0,616550.0
1.0,1.0,1.0,1.0,0.0,0.0,205167.0,4.0,426567.0
1.0,1.0,1.0,1.0,1.0,0.0,205167.0,5.0,411304.0
1.0,1.0,1.0,2.0,1.0,0.0,205167.0,6.0,59073.0
1.0,1.0,1.0,2.0,2.0,0.0,205167.0,7.0,10326.0
1.0,1.0,1.0,3.0,2.0,0.0,205167.0,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205158.0,1.0,340.0
2.0,0.0,0.0,0.0,0.0,0.0,205158.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205176.0,1.0,294.0
2.0,0.0,0.0,0.0,0.0,0.0,205176.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205211.0,1.0,35287.0
1.0,1.0,0.0,0.0,0.0,0.0,205211.0,2.0,17279.0
1.0,2.0,0.0,0.0,0.0,0.0,205211.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205223.0,1.0,549.0
1.0,1.0,0.0,0.0,0.0,0.0,205223.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205214.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205226.0,1.0,877540.0
0.0,1.0,1.0,0.0,0.0,0.0,205226.0,2.0,877324.0
0.0,1.0,1.0,1.0,0.0,0.0,205226.0,3.0,81092.0
0.0,1.0,1.0,1.0,1.0,0.0,205226.0,4.0,68394.0
0.0,1.0,1.0,2.0,1.0,0.0,205226.0,5.0,136.0
0.0,1.0,1.0,2.0,2.0,0.0,205226.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205232.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205205.0,1.0,683289.0
0.0,1.0,1.0,0.0,0.0,0.0,205205.0,2.0,683153.0
0.0,1.0,2.0,0.0,0.0,0.0,205205.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205149.0,1.0,1120046.0
0.0,1.0,1.0,0.0,0.0,0.0,205149.0,2.0,521812.0
0.0,1.0,1.0,1.0,0.0,0.0,205149.0,3.0,317489.0
0.0,1.0,1.0,1.0,1.0,0.0,205149.0,4.0,313938.0
0.0,1.0,1.0,2.0,1.0,0.0,205149.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205170.0,1.0,3019786.0
0.0,1.0,1.0,0.0,0.0,0.0,205170.0,2.0,3002282.0
0.0,1.0,1.0,1.0,0.0,0.0,205170.0,3.0,593027.0
0.0,1.0,1.0,1.0,0.0,1.0,205170.0,4.0,429778.0
0.0,1.0,1.0,2.0,0.0,1.0,205170.0,5.0,428509.0
0.0,1.0,1.0,2.0,1.0,1.0,205170.0,6.0,425957.0
0.0,1.0,1.0,3.0,1.0,1.0,205170.0,7.0,2312.0
0.0,1.0,1.0,3.0,2.0,1.0,205170.0,8.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205256.0,1.0,3532329.0
0.0,1.0,1.0,0.0,0.0,0.0,205256.0,2.0,2413950.0
0.0,1.0,2.0,0.0,0.0,0.0,205256.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205229.0,1.0,1372029.0
1.0,1.0,0.0,0.0,0.0,0.0,205229.0,2.0,1358541.0
1.0,1.0,1.0,0.0,0.0,0.0,205229.0,3.0,1279066.0
1.0,1.0,1.0,1.0,0.0,0.0,205229.0,4.0,172418.0
1.0,1.0,1.0,1.0,1.0,0.0,205229.0,5.0,172267.0
1.0,1.0,1.0,2.0,1.0,0.0,205229.0,6.0,148231.0
1.0,1.0,1.0,2.0,2.0,0.0,205229.0,7.0,135057.0
1.0,1.0,1.0,3.0,2.0,0.0,205229.0,8.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205202.0,1.0,1110443.0
0.0,1.0,1.0,0.0,0.0,0.0,205202.0,2.0,563335.0
0.0,1.0,1.0,1.0,0.0,0.0,205202.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205235.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205244.0,1.0,614667.0
1.0,1.0,0.0,0.0,0.0,0.0,205244.0,2.0,601057.0
1.0,2.0,0.0,0.0,0.0,0.0,205244.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205247.0,1.0,719654.0
1.0,1.0,0.0,0.0,0.0,0.0,205247.0,2.0,706253.0
1.0,1.0,1.0,0.0,0.0,0.0,205247.0,3.0,697181.0
1.0,1.0,2.0,0.0,0.0,0.0,205247.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205262.0,1.0,3114840.0
0.0,1.0,1.0,0.0,0.0,0.0,205262.0,2.0,2426466.0
0.0,1.0,1.0,1.0,0.0,0.0,205262.0,3.0,441564.0
0.0,1.0,1.0,1.0,1.0,0.0,205262.0,4.0,434143.0
0.0,1.0,1.0,2.0,1.0,0.0,205262.0,5.0,189286.0
0.0,1.0,1.0,2.0,2.0,0.0,205262.0,6.0,179665.0
0.0,1.0,1.0,3.0,2.0,0.0,205262.0,7.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205253.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205241.0,1.0,83.0
2.0,0.0,0.0,0.0,0.0,0.0,205241.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205268.0,1.0,862702.0
0.0,1.0,1.0,0.0,0.0,0.0,205268.0,2.0,232619.0
0.0,1.0,1.0,1.0,0.0,0.0,205268.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205271.0,1.0,745.0
1.0,1.0,0.0,0.0,0.0,0.0,205271.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205238.0,1.0,683296.0
0.0,1.0,1.0,0.0,0.0,0.0,205238.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205280.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205173.0,1.0,243.0
0.0,2.0,0.0,0.0,0.0,0.0,205173.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205292.0,1.0,20169.0
1.0,1.0,0.0,0.0,0.0,0.0,205292.0,2.0,13052.0
1.0,2.0,0.0,0.0,0.0,0.0,205292.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205286.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205295.0,1.0,1122290.0
1.0,1.0,0.0,0.0,0.0,0.0,205295.0,2.0,1115406.0
1.0,1.0,1.0,0.0,0.0,0.0,205295.0,3.0,427683.0
1.0,1.0,2.0,0.0,0.0,0.0,205295.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205304.0,1.0,12683.0
1.0,1.0,0.0,0.0,0.0,0.0,205304.0,2.0,5518.0
1.0,2.0,0.0,0.0,0.0,0.0,205304.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205307.0,1.0,522781.0
1.0,1.0,0.0,0.0,0.0,0.0,205307.0,2.0,522672.0
1.0,2.0,0.0,0.0,0.0,0.0,205307.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205220.0,1.0,1275340.0
0.0,1.0,1.0,0.0,0.0,0.0,205220.0,2.0,592130.0
0.0,1.0,1.0,1.0,0.0,0.0,205220.0,3.0,157948.0
0.0,1.0,1.0,1.0,1.0,0.0,205220.0,4.0,132755.0
0.0,1.0,1.0,2.0,1.0,0.0,205220.0,5.0,73789.0
0.0,1.0,1.0,2.0,2.0,0.0,205220.0,6.0,59240.0
0.0,1.0,1.0,3.0,2.0,0.0,205220.0,7.0,610.0
0.0,1.0,1.0,4.0,2.0,0.0,205220.0,8.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205301.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205310.0,1.0,2433413.0
1.0,1.0,0.0,0.0,0.0,0.0,205310.0,2.0,2427667.0
1.0,1.0,1.0,0.0,0.0,0.0,205310.0,3.0,2417805.0
1.0,1.0,1.0,1.0,0.0,0.0,205310.0,4.0,1549613.0
1.0,1.0,1.0,1.0,1.0,0.0,205310.0,5.0,1548623.0
1.0,1.0,1.0,2.0,1.0,0.0,205310.0,6.0,1324030.0
1.0,1.0,1.0,2.0,2.0,0.0,205310.0,7.0,1295424.0
1.0,1.0,1.0,2.0,3.0,0.0,205310.0,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205316.0,1.0,1918.0
1.0,1.0,0.0,0.0,0.0,0.0,205316.0,2.0,1359.0
1.0,1.0,1.0,0.0,0.0,0.0,205316.0,3.0,1301.0
1.0,1.0,1.0,1.0,0.0,0.0,205316.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205259.0,1.0,1193526.0
0.0,1.0,1.0,0.0,0.0,0.0,205259.0,2.0,1193426.0
0.0,1.0,1.0,1.0,0.0,0.0,205259.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205289.0,1.0,263682.0
0.0,2.0,0.0,0.0,0.0,0.0,205289.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205298.0,1.0,1124463.0
0.0,1.0,1.0,0.0,0.0,0.0,205298.0,2.0,1124237.0
0.0,1.0,1.0,1.0,0.0,0.0,205298.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205325.0,1.0,535.0
1.0,1.0,0.0,0.0,0.0,0.0,205325.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205274.0,1.0,2653146.0
0.0,1.0,1.0,0.0,0.0,0.0,205274.0,2.0,1969436.0
0.0,1.0,2.0,0.0,0.0,0.0,205274.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,205322.0,1.0,1097962.0
0.0,1.0,1.0,0.0,0.0,0.0,205322.0,2.0,1097842.0
0.0,1.0,1.0,1.0,0.0,0.0,205322.0,3.0,242104.0
0.0,1.0,1.0,1.0,1.0,0.0,205322.0,4.0,233262.0
0.0,1.0,1.0,2.0,1.0,0.0,205322.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205346.0,1.0,8761.0
1.0,1.0,0.0,0.0,0.0,0.0,205346.0,2.0,2344.0
1.0,2.0,0.0,0.0,0.0,0.0,205346.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205349.0,1.0,2995236.0
1.0,1.0,0.0,0.0,0.0,0.0,205349.0,2.0,2989396.0
1.0,1.0,1.0,0.0,0.0,0.0,205349.0,3.0,2049905.0
1.0,1.0,2.0,0.0,0.0,0.0,205349.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,205355.0,1.0,0.0
